u,v,weight
author_93085,author_197936,0.25
author_93109,author_93111,1.1666666666666665
author_93111,author_119550,0.5
author_93111,author_128282,1.7499999999999998
author_93111,author_136876,1.7499999999999998
author_93111,author_202785,0.6666666666666666
author_93144,author_93154,0.4857142857142857
author_93144,author_109769,0.2857142857142857
author_93144,author_115527,0.4857142857142857
author_93154,author_109769,0.2857142857142857
author_93154,author_115527,0.4857142857142857
author_93154,author_125340,0.25
author_93154,author_127177,0.14285714285714285
author_93154,author_129054,0.5333333333333333
author_93172,author_93173,1.0
author_93172,author_103772,0.25
author_93172,author_125813,0.25
author_93172,author_136207,0.25
author_93172,author_199789,0.25
author_93174,author_94901,0.25
author_93174,author_105526,0.2
author_93174,author_124831,0.2
author_93174,author_124832,0.2
author_93174,author_136309,0.3333333333333333
author_93185,author_93186,2.0
author_93199,author_93200,0.5
author_93203,author_174629,3.2
author_93203,author_195226,0.2
author_93212,author_93214,0.5
author_93212,author_142143,0.5
author_93212,author_152947,2.5
author_93214,author_93379,0.09090909090909091
author_93214,author_94847,0.07692307692307693
author_93214,author_95088,0.07692307692307693
author_93214,author_96557,0.029411764705882353
author_93214,author_105762,0.029411764705882353
author_93214,author_112773,0.029411764705882353
author_93214,author_122689,0.09090909090909091
author_93214,author_124713,0.029411764705882353
author_93214,author_127017,0.029411764705882353
author_93214,author_127021,0.029411764705882353
author_93214,author_127041,0.10633484162895929
author_93214,author_129627,0.029411764705882353
author_93214,author_131860,0.029411764705882353
author_93214,author_131866,0.029411764705882353
author_93214,author_139733,0.07692307692307693
author_93214,author_142349,0.10633484162895929
author_93214,author_145402,0.09090909090909091
author_93214,author_145404,0.09090909090909091
author_93214,author_146221,0.029411764705882353
author_93214,author_146223,0.029411764705882353
author_93214,author_146238,0.029411764705882353
author_93214,author_146248,0.029411764705882353
author_93225,author_128217,0.25
author_93225,author_140925,1.0
author_93225,author_158986,0.25
author_93257,author_101045,0.14285714285714285
author_93257,author_101050,0.14285714285714285
author_93303,author_93306,0.2
author_93303,author_184057,0.1111111111111111
author_93303,author_184058,0.1111111111111111
author_93303,author_184061,0.1111111111111111
author_93303,author_184062,0.1111111111111111
author_93303,author_184063,0.1111111111111111
author_93303,author_194848,0.1111111111111111
author_93316,author_93318,0.3333333333333333
author_93316,author_120213,0.25
author_93318,author_133271,0.25
author_93318,author_146738,0.25
author_93318,author_156977,0.6666666666666666
author_93318,author_156980,0.9166666666666665
author_93318,author_168429,0.3333333333333333
author_93318,author_204282,0.25
author_93318,author_204283,0.25
author_93326,author_93328,1.0
author_93328,author_108465,0.5
author_93328,author_160813,0.3333333333333333
author_93362,author_97911,1.1666666666666665
author_93362,author_108250,0.6666666666666666
author_93362,author_153213,0.3333333333333333
author_93379,author_122689,0.09090909090909091
author_93379,author_145402,0.09090909090909091
author_93379,author_145404,0.09090909090909091
author_93432,author_93434,0.5
author_93448,author_164594,0.2
author_93489,author_100539,0.8333333333333333
author_93489,author_157184,0.8333333333333333
author_93494,author_108088,0.5
author_93494,author_140048,2.0
author_93584,author_93586,0.6666666666666666
author_93586,author_98488,0.3333333333333333
author_93586,author_98489,0.3333333333333333
author_93586,author_103454,0.5
author_93586,author_122236,1.7634920634920632
author_93586,author_189215,0.1111111111111111
author_93586,author_202214,0.2857142857142857
author_93586,author_202216,0.25396825396825395
author_93586,author_202218,0.3968253968253968
author_93586,author_202219,0.2857142857142857
author_93586,author_209412,0.25396825396825395
author_93590,author_132168,0.5
author_93603,author_93608,0.3333333333333333
author_93603,author_129919,0.16666666666666666
author_93608,author_94842,0.16666666666666666
author_93608,author_129919,0.16666666666666666
author_93701,author_148350,0.14285714285714285
author_93701,author_182589,0.16666666666666666
author_93701,author_182590,0.1111111111111111
author_93701,author_182592,0.8706349206349207
author_93701,author_182593,0.2777777777777778
author_93701,author_185331,0.25396825396825395
author_93701,author_185335,0.8706349206349207
author_93701,author_195134,0.39285714285714285
author_93701,author_195138,0.39285714285714285
author_93701,author_196147,0.2
author_93701,author_201983,0.14285714285714285
author_93705,author_93706,1.8333333333333333
author_93706,author_129498,0.3333333333333333
author_93730,author_93734,0.6111111111111112
author_93730,author_93738,0.4444444444444444
author_93730,author_93739,0.2777777777777778
author_93730,author_171747,0.1111111111111111
author_93730,author_198688,0.1111111111111111
author_93734,author_93738,0.4444444444444444
author_93734,author_93739,0.2777777777777778
author_93738,author_93739,0.1111111111111111
author_93768,author_93770,0.2
author_93770,author_157107,0.8333333333333333
author_93770,author_183087,0.2
author_93770,author_189601,0.2
author_93781,author_106836,0.5
author_93845,author_112132,0.3333333333333333
author_93845,author_120202,0.3333333333333333
author_93853,author_106369,1.4
author_93853,author_119237,0.8999999999999999
author_93853,author_158655,0.8999999999999999
author_93853,author_177450,0.7
author_93911,author_99411,0.2
author_93911,author_99415,0.2
author_93911,author_101414,0.2
author_93911,author_154636,0.2
author_93974,author_106964,0.25
author_93989,author_123838,0.014492753623188406
author_93989,author_146751,0.029418126757516764
author_93989,author_146752,0.029418126757516764
author_93989,author_146755,0.029418126757516764
author_93989,author_146757,0.029418126757516764
author_93989,author_146758,0.029418126757516764
author_93989,author_146759,0.029418126757516764
author_93989,author_146761,0.029418126757516764
author_93989,author_146763,0.029418126757516764
author_93989,author_146764,0.029418126757516764
author_93989,author_146765,0.029418126757516764
author_93989,author_146769,0.029418126757516764
author_93989,author_146770,0.029418126757516764
author_93989,author_146771,0.029418126757516764
author_93989,author_146773,0.029418126757516764
author_93989,author_146774,0.029418126757516764
author_93989,author_146775,0.029418126757516764
author_93989,author_146776,0.029418126757516764
author_93989,author_146779,0.029418126757516764
author_93989,author_146781,0.029418126757516764
author_93989,author_146782,0.029418126757516764
author_93989,author_146783,0.029418126757516764
author_93989,author_146784,0.029418126757516764
author_93989,author_146786,0.029418126757516764
author_93989,author_146787,0.029418126757516764
author_93989,author_146788,0.029418126757516764
author_93989,author_146789,0.029418126757516764
author_93989,author_146790,0.029418126757516764
author_93989,author_146796,0.029418126757516764
author_93989,author_146797,0.029418126757516764
author_93989,author_146799,0.029418126757516764
author_93989,author_146800,0.029418126757516764
author_93989,author_146801,0.029418126757516764
author_93989,author_146802,0.029418126757516764
author_93989,author_146803,0.029418126757516764
author_93989,author_146806,0.029418126757516764
author_93989,author_146807,0.029418126757516764
author_93989,author_146808,0.029418126757516764
author_93989,author_146809,0.029418126757516764
author_93989,author_146810,0.029418126757516764
author_93989,author_146811,0.029418126757516764
author_93989,author_146812,0.029418126757516764
author_93989,author_146813,0.029418126757516764
author_93989,author_146816,0.029418126757516764
author_94008,author_129386,0.125
author_94030,author_96895,0.14285714285714285
author_94037,author_94040,0.16666666666666666
author_94037,author_94043,0.3666666666666667
author_94037,author_101806,0.45
author_94037,author_165460,0.25
author_94040,author_94043,0.3205128205128205
author_94040,author_99009,0.15384615384615385
author_94040,author_152404,0.15384615384615385
author_94040,author_209229,0.15384615384615385
author_94040,author_209230,0.15384615384615385
author_94040,author_209231,0.15384615384615385
author_94040,author_209232,0.15384615384615385
author_94040,author_209233,0.15384615384615385
author_94040,author_209235,0.15384615384615385
author_94040,author_209236,0.15384615384615385
author_94040,author_209237,0.15384615384615385
author_94040,author_209238,0.15384615384615385
author_94040,author_209241,0.15384615384615385
author_94043,author_97298,0.14285714285714285
author_94043,author_99009,0.15384615384615385
author_94043,author_101806,0.2
author_94043,author_142046,0.14285714285714285
author_94043,author_152404,0.15384615384615385
author_94043,author_209229,0.15384615384615385
author_94043,author_209230,0.15384615384615385
author_94043,author_209231,0.15384615384615385
author_94043,author_209232,0.15384615384615385
author_94043,author_209233,0.15384615384615385
author_94043,author_209235,0.15384615384615385
author_94043,author_209236,0.15384615384615385
author_94043,author_209237,0.15384615384615385
author_94043,author_209238,0.15384615384615385
author_94043,author_209241,0.15384615384615385
author_94094,author_94095,0.9976190476190476
author_94094,author_96876,0.5859649122807018
author_94094,author_96884,0.21929824561403508
author_94094,author_110698,0.42261904761904756
author_94094,author_118899,0.5333333333333333
author_94094,author_140757,0.047619047619047616
author_94094,author_171382,0.13095238095238093
author_94094,author_171383,0.13095238095238093
author_94094,author_171386,0.13095238095238093
author_94094,author_171388,0.13095238095238093
author_94094,author_171389,0.13095238095238093
author_94094,author_171391,0.13095238095238093
author_94094,author_186589,0.047619047619047616
author_94094,author_192054,0.047619047619047616
author_94095,author_96876,0.2
author_94095,author_110698,0.20787545787545786
author_94095,author_118899,0.2
author_94095,author_140757,0.047619047619047616
author_94095,author_171382,0.13095238095238093
author_94095,author_171383,0.20787545787545786
author_94095,author_171386,0.13095238095238093
author_94095,author_171388,0.13095238095238093
author_94095,author_171389,0.13095238095238093
author_94095,author_171391,0.13095238095238093
author_94095,author_186589,0.047619047619047616
author_94095,author_192054,0.12454212454212454
author_94101,author_94103,0.25
author_94101,author_95841,0.030303030303030304
author_94101,author_112368,0.030303030303030304
author_94101,author_113263,0.26641414141414144
author_94101,author_136953,0.030303030303030304
author_94101,author_141236,0.07692307692307693
author_94101,author_141238,0.07692307692307693
author_94101,author_141240,0.07692307692307693
author_94101,author_141241,0.07692307692307693
author_94101,author_148731,0.07692307692307693
author_94101,author_162845,0.327020202020202
author_94101,author_165212,0.1553030303030303
author_94101,author_165217,0.12121212121212122
author_94101,author_165225,0.12121212121212122
author_94101,author_165229,0.030303030303030304
author_94101,author_197462,0.1111111111111111
author_94103,author_110886,0.14285714285714285
author_94103,author_110890,0.14285714285714285
author_94103,author_110891,0.14285714285714285
author_94103,author_110892,0.14285714285714285
author_94112,author_103299,0.5
author_94121,author_94122,0.2
author_94121,author_94124,0.5333333333333333
author_94121,author_112584,0.3333333333333333
author_94122,author_94124,0.2
author_94122,author_103888,0.2
author_94124,author_112584,0.3333333333333333
author_94129,author_108233,1.0
author_94141,author_95149,4.833333333333333
author_94141,author_96762,1.1
author_94141,author_104286,0.45
author_94141,author_106522,0.2
author_94141,author_110344,0.15555555555555556
author_94141,author_110347,0.25555555555555554
author_94141,author_110923,0.05555555555555555
author_94141,author_112055,0.5
author_94141,author_148477,1.3333333333333333
author_94141,author_155463,1.0
author_94141,author_156324,0.6666666666666666
author_94141,author_159777,0.3333333333333333
author_94153,author_102267,1.0
author_94164,author_100055,0.3333333333333333
author_94164,author_105912,0.5
author_94164,author_115479,0.3333333333333333
author_94164,author_121421,0.3333333333333333
author_94164,author_148672,0.5
author_94164,author_172063,0.5
author_94164,author_172064,0.25
author_94164,author_185291,0.3333333333333333
author_94164,author_205565,0.25
author_94172,author_140086,0.25
author_94194,author_125371,0.25
author_94194,author_142734,0.25
author_94194,author_144075,0.25
author_94245,author_104036,0.14285714285714285
author_94245,author_104038,0.14285714285714285
author_94365,author_94366,1.0
author_94365,author_94367,1.0
author_94366,author_94367,1.0
author_94377,author_98176,0.08333333333333333
author_94377,author_129532,0.2833333333333333
author_94377,author_150390,0.08333333333333333
author_94396,author_117523,0.2
author_94396,author_134070,0.2
author_94396,author_138931,0.2
author_94396,author_152079,0.2
author_94397,author_120563,0.2
author_94407,author_145482,0.1
author_94407,author_160507,0.1
author_94535,author_109440,0.5833333333333333
author_94535,author_109456,0.8333333333333333
author_94535,author_178241,0.47619047619047616
author_94561,author_94563,1.0
author_94561,author_96214,5.333333333333333
author_94561,author_97236,1.0
author_94561,author_109544,0.39285714285714285
author_94561,author_110924,0.3333333333333333
author_94561,author_112933,5.083333333333333
author_94561,author_115313,1.5
author_94561,author_115346,0.39285714285714285
author_94561,author_122253,0.39285714285714285
author_94561,author_125310,0.976190476190476
author_94561,author_155510,0.5833333333333333
author_94561,author_155511,0.7261904761904762
author_94561,author_178640,2.25
author_94563,author_144471,0.5
author_94565,author_120456,1.0
author_94600,author_140975,0.125
author_94600,author_159097,0.325
author_94620,author_97276,0.25
author_94667,author_135869,1.0
author_94690,author_182742,1.0
author_94702,author_94703,1.45
author_94702,author_94704,1.2
author_94702,author_102395,0.45
author_94702,author_102396,0.45
author_94702,author_103996,0.25
author_94702,author_110278,0.45
author_94703,author_94704,1.2
author_94703,author_102395,0.7
author_94703,author_102396,0.7
author_94703,author_103996,0.25
author_94703,author_110278,0.45
author_94704,author_102395,0.2
author_94704,author_102396,0.2
author_94704,author_110278,0.45
author_94709,author_106589,2.1666666666666665
author_94709,author_121421,0.25
author_94709,author_124633,1.3333333333333333
author_94709,author_151730,0.25
author_94709,author_199134,0.3333333333333333
author_94734,author_155466,0.125
author_94734,author_155467,0.125
author_94734,author_155468,0.125
author_94734,author_155470,0.125
author_94745,author_150669,0.25
author_94745,author_167086,0.25
author_94745,author_167087,0.25
author_94764,author_136953,0.125
author_94764,author_162845,0.125
author_94764,author_162851,0.125
author_94766,author_94768,1.0833333333333333
author_94766,author_122172,0.5833333333333333
author_94766,author_122173,0.5833333333333333
author_94766,author_126198,1.0
author_94766,author_141637,0.8333333333333333
author_94768,author_122172,0.5833333333333333
author_94768,author_122173,0.5833333333333333
author_94842,author_129919,0.1111111111111111
author_94842,author_165283,0.1111111111111111
author_94842,author_182490,0.1111111111111111
author_94842,author_189384,0.1111111111111111
author_94842,author_189385,0.1111111111111111
author_94842,author_189387,0.1111111111111111
author_94847,author_95088,0.07692307692307693
author_94847,author_120328,0.058823529411764705
author_94847,author_127041,0.13574660633484165
author_94847,author_129627,0.058823529411764705
author_94847,author_139733,0.07692307692307693
author_94847,author_142349,0.07692307692307693
author_94847,author_145881,0.058823529411764705
author_94847,author_145883,0.058823529411764705
author_94847,author_147001,0.058823529411764705
author_94847,author_149669,0.058823529411764705
author_94847,author_151929,0.058823529411764705
author_94847,author_151935,0.058823529411764705
author_94897,author_115708,0.25
author_94897,author_170918,0.5833333333333333
author_94901,author_94902,1.0
author_94901,author_94903,0.5
author_94901,author_143753,0.2
author_94901,author_143754,0.2
author_94901,author_160726,0.3333333333333333
author_94901,author_193967,0.3333333333333333
author_94902,author_94903,0.5
author_94902,author_122455,0.6666666666666666
author_94902,author_156980,0.3333333333333333
author_94903,author_103772,0.25
author_94903,author_103775,0.25
author_94903,author_128718,0.25
author_94903,author_128720,0.25
author_94910,author_102504,0.3333333333333333
author_94915,author_94916,0.30952380952380953
author_94915,author_94917,0.30952380952380953
author_94916,author_94917,0.30952380952380953
author_94969,author_94971,0.25
author_94969,author_151048,0.3333333333333333
author_94991,author_94992,1.0
author_94992,author_106258,0.25
author_95038,author_155266,1.0
author_95054,author_95056,0.25
author_95088,author_96557,0.013888888888888888
author_95088,author_100011,0.013888888888888888
author_95088,author_112772,0.013888888888888888
author_95088,author_114233,0.013888888888888888
author_95088,author_121228,0.013888888888888888
author_95088,author_122045,0.013888888888888888
author_95088,author_124077,0.013888888888888888
author_95088,author_124713,0.013888888888888888
author_95088,author_127017,0.013888888888888888
author_95088,author_127021,0.013888888888888888
author_95088,author_127041,0.09081196581196582
author_95088,author_127083,0.013888888888888888
author_95088,author_128202,0.013888888888888888
author_95088,author_139733,0.07692307692307693
author_95088,author_142349,0.07692307692307693
author_95088,author_142488,0.013888888888888888
author_95088,author_146221,0.013888888888888888
author_95088,author_146223,0.013888888888888888
author_95088,author_146238,0.013888888888888888
author_95088,author_146248,0.013888888888888888
author_95088,author_148778,0.013888888888888888
author_95088,author_151048,0.013888888888888888
author_95088,author_156928,0.013888888888888888
author_95088,author_158585,0.013888888888888888
author_95088,author_166211,0.013888888888888888
author_95088,author_170365,0.013888888888888888
author_95088,author_170395,0.013888888888888888
author_95088,author_171718,0.013888888888888888
author_95088,author_173175,0.013888888888888888
author_95088,author_175796,0.013888888888888888
author_95088,author_181861,0.013888888888888888
author_95088,author_181864,0.013888888888888888
author_95102,author_145953,0.5
author_95149,author_101257,1.0
author_95163,author_125113,0.08333333333333333
author_95163,author_125118,0.08333333333333333
author_95163,author_125122,0.08333333333333333
author_95189,author_140887,0.08333333333333333
author_95189,author_145180,0.08333333333333333
author_95200,author_95201,3.5
author_95200,author_95202,1.5
author_95200,author_114011,1.4999999999999998
author_95200,author_132594,0.9761904761904762
author_95200,author_135109,0.14285714285714285
author_95200,author_149294,0.47619047619047616
author_95200,author_159264,1.1428571428571428
author_95200,author_170921,0.3333333333333333
author_95200,author_176711,0.5
author_95201,author_95202,1.5
author_95201,author_114011,1.4999999999999998
author_95202,author_114011,1.0
author_95299,author_121536,0.25
author_95300,author_142241,0.25
author_95316,author_95318,0.3333333333333333
author_95316,author_95319,0.3333333333333333
author_95316,author_96355,0.3333333333333333
author_95316,author_123323,0.25
author_95316,author_125974,0.5833333333333333
author_95316,author_127088,0.8333333333333333
author_95318,author_95319,0.6666666666666666
author_95329,author_102576,0.3333333333333333
author_95390,author_96003,0.14285714285714285
author_95390,author_117172,0.34285714285714286
author_95423,author_114138,0.5
author_95424,author_110783,0.5
author_95449,author_95450,0.5
author_95449,author_95452,0.5
author_95450,author_95452,0.5
author_95461,author_109368,0.5
author_95477,author_97420,2.583333333333333
author_95477,author_103772,0.25
author_95477,author_138790,0.25
author_95477,author_173084,1.0
author_95477,author_173085,0.25
author_95477,author_181725,0.5
author_95544,author_107179,0.5
author_95544,author_112906,0.5
author_95544,author_124077,0.3333333333333333
author_95544,author_138736,0.3333333333333333
author_95544,author_139745,0.8333333333333333
author_95544,author_139747,0.3333333333333333
author_95544,author_139748,0.3333333333333333
author_95544,author_187394,0.6666666666666666
author_95581,author_95583,0.5
author_95581,author_127181,0.5
author_95583,author_116909,0.6666666666666666
author_95583,author_116911,0.6666666666666666
author_95592,author_102232,0.75
author_95599,author_128255,0.5
author_95605,author_100063,1.0
author_95612,author_95613,3.0
author_95612,author_177101,0.8333333333333333
author_95615,author_116868,0.8333333333333333
author_95615,author_125537,0.3333333333333333
author_95615,author_142924,0.8333333333333333
author_95620,author_177170,2.0
author_95634,author_95636,0.6666666666666666
author_95634,author_95637,0.3333333333333333
author_95636,author_95637,0.3333333333333333
author_95636,author_111758,0.3333333333333333
author_95636,author_127129,0.5
author_95731,author_105596,1.0
author_95731,author_108713,0.2
author_95731,author_149923,0.2
author_95756,author_111623,0.8333333333333333
author_95769,author_164579,0.16666666666666666
author_95769,author_172142,0.16666666666666666
author_95769,author_172145,0.16666666666666666
author_95769,author_172146,0.16666666666666666
author_95776,author_95778,0.6190476190476191
author_95776,author_116534,0.4857142857142857
author_95776,author_130193,0.4523809523809524
author_95776,author_130195,0.819047619047619
author_95776,author_181455,0.3666666666666667
author_95776,author_181456,0.3666666666666667
author_95778,author_116534,0.2857142857142857
author_95778,author_130193,0.4523809523809524
author_95778,author_130195,0.4523809523809524
author_95811,author_102832,0.5
author_95830,author_144408,0.25
author_95838,author_95841,0.16666666666666666
author_95838,author_166149,0.125
author_95838,author_166150,0.125
author_95841,author_112368,0.030303030303030304
author_95841,author_113263,0.030303030303030304
author_95841,author_136953,0.030303030303030304
author_95841,author_165212,0.030303030303030304
author_95841,author_165217,0.030303030303030304
author_95841,author_165225,0.030303030303030304
author_95841,author_165229,0.030303030303030304
author_95843,author_95845,0.25
author_95843,author_113011,0.16233766233766234
author_95843,author_113014,0.16233766233766234
author_95843,author_158227,0.16233766233766234
author_95843,author_158228,0.16233766233766234
author_95843,author_165229,0.07142857142857142
author_95845,author_101806,0.16666666666666666
author_95845,author_136967,0.16666666666666666
author_95895,author_95901,0.07142857142857142
author_95895,author_95904,0.07142857142857142
author_95895,author_98980,0.2
author_95901,author_95904,0.23809523809523808
author_95901,author_98976,0.30952380952380953
author_95901,author_98977,0.30952380952380953
author_95901,author_98980,0.4516806722689075
author_95901,author_100353,0.14215686274509803
author_95901,author_100356,0.14215686274509803
author_95901,author_142090,0.16666666666666666
author_95901,author_160975,0.058823529411764705
author_95904,author_98976,0.16666666666666666
author_95904,author_98980,0.16666666666666666
author_95904,author_136979,0.07142857142857142
author_95918,author_95920,0.29545454545454547
author_95918,author_95926,0.045454545454545456
author_95918,author_95934,0.10101010101010101
author_95918,author_95936,0.045454545454545456
author_95918,author_108802,0.05555555555555555
author_95918,author_110130,0.5
author_95918,author_110189,0.05555555555555555
author_95918,author_170661,0.2
author_95920,author_95926,0.045454545454545456
author_95920,author_95934,0.09808612440191387
author_95920,author_95936,0.045454545454545456
author_95920,author_110130,0.25
author_95920,author_174600,0.05263157894736842
author_95926,author_95934,0.10427807486631016
author_95926,author_95936,0.045454545454545456
author_95926,author_108802,0.058823529411764705
author_95926,author_153200,0.1
author_95926,author_159943,0.1
author_95934,author_95936,0.045454545454545456
author_95934,author_108802,0.11437908496732026
author_95934,author_110189,0.05555555555555555
author_95934,author_125258,0.25
author_95934,author_174600,0.05263157894736842
author_95936,author_109564,0.1111111111111111
author_95936,author_109565,0.1111111111111111
author_95975,author_100658,0.025
author_95975,author_106127,0.19166666666666665
author_95975,author_107120,0.025
author_95975,author_108836,0.025
author_95975,author_108847,0.025
author_95975,author_109904,0.025
author_95975,author_112387,0.2
author_95975,author_112398,0.025
author_95975,author_125486,0.025
author_95975,author_129386,0.025
author_95975,author_149530,0.16666666666666666
author_95975,author_149867,0.025
author_95975,author_149885,0.025
author_95975,author_150756,0.16666666666666666
author_96003,author_96005,0.5
author_96003,author_117172,0.14285714285714285
author_96008,author_152720,0.16666666666666666
author_96008,author_152724,0.16666666666666666
author_96008,author_152725,0.16666666666666666
author_96121,author_122729,0.3333333333333333
author_96121,author_126994,0.3333333333333333
author_96121,author_170036,0.6666666666666666
author_96121,author_170039,0.6666666666666666
author_96121,author_175113,0.2
author_96186,author_101453,0.8333333333333333
author_96186,author_190021,0.8333333333333333
author_96195,author_96196,1.3666666666666667
author_96195,author_133464,0.3666666666666667
author_96195,author_133466,0.3666666666666667
author_96196,author_133464,0.3666666666666667
author_96196,author_133466,0.3666666666666667
author_96214,author_112933,0.3333333333333333
author_96214,author_125310,0.3333333333333333
author_96226,author_121029,0.125
author_96253,author_96255,0.8333333333333333
author_96253,author_96355,0.25
author_96253,author_100011,1.3333333333333333
author_96253,author_100013,0.3333333333333333
author_96253,author_108055,0.3333333333333333
author_96253,author_117108,0.25
author_96253,author_121228,0.3333333333333333
author_96253,author_128503,2.5
author_96253,author_137870,1.0
author_96253,author_149664,0.5
author_96253,author_173211,0.2857142857142857
author_96253,author_173212,0.2857142857142857
author_96253,author_173213,0.2857142857142857
author_96253,author_173214,0.2857142857142857
author_96253,author_173215,0.2857142857142857
author_96253,author_200562,0.3333333333333333
author_96253,author_200563,0.3333333333333333
author_96255,author_100011,0.6666666666666666
author_96255,author_100013,0.3333333333333333
author_96300,author_119357,0.09090909090909091
author_96300,author_143009,0.09090909090909091
author_96322,author_151908,0.3333333333333333
author_96324,author_96325,0.8666666666666667
author_96334,author_98099,1.0
author_96334,author_142280,0.5
author_96339,author_96341,0.8333333333333333
author_96339,author_152424,0.2
author_96339,author_156420,0.5
author_96339,author_186165,0.2
author_96339,author_186553,0.45
author_96355,author_102523,3.5
author_96355,author_103326,0.8333333333333333
author_96355,author_103329,1.9166666666666663
author_96355,author_103330,2.3333333333333335
author_96355,author_114541,0.25
author_96355,author_116390,0.3333333333333333
author_96355,author_117108,0.25
author_96355,author_124519,0.3333333333333333
author_96355,author_127088,0.3333333333333333
author_96355,author_128282,0.3333333333333333
author_96355,author_130654,0.3333333333333333
author_96355,author_131885,0.5
author_96355,author_134314,0.25
author_96355,author_138483,0.3333333333333333
author_96355,author_138484,0.3333333333333333
author_96355,author_141283,1.4166666666666665
author_96355,author_149556,0.3333333333333333
author_96355,author_149563,0.25
author_96355,author_154637,0.16666666666666666
author_96355,author_155839,0.3333333333333333
author_96355,author_162766,0.3333333333333333
author_96355,author_166496,0.25
author_96355,author_174947,0.3333333333333333
author_96355,author_179535,0.3333333333333333
author_96355,author_195439,0.3333333333333333
author_96355,author_195440,0.3333333333333333
author_96355,author_205580,0.41666666666666663
author_96401,author_105863,0.3333333333333333
author_96401,author_149019,0.2
author_96411,author_126696,0.5
author_96428,author_96430,0.5
author_96428,author_96432,0.5
author_96430,author_96432,0.5
author_96430,author_132058,0.5
author_96445,author_115889,0.3333333333333333
author_96445,author_124729,0.5
author_96457,author_103832,0.3333333333333333
author_96457,author_134000,1.0
author_96457,author_168401,0.5
author_96457,author_168402,0.5
author_96457,author_168405,0.5
author_96471,author_133817,0.3333333333333333
author_96471,author_138134,0.3333333333333333
author_96471,author_138137,0.3333333333333333
author_96471,author_138145,0.3333333333333333
author_96474,author_98813,1.9166666666666665
author_96474,author_106435,1.8666666666666665
author_96474,author_121199,0.6666666666666666
author_96474,author_122725,0.5
author_96474,author_134092,0.95
author_96474,author_181497,0.25
author_96486,author_103786,0.3333333333333333
author_96486,author_127863,0.5
author_96486,author_145349,0.6666666666666666
author_96486,author_149721,0.6666666666666666
author_96486,author_173764,0.3333333333333333
author_96503,author_96506,0.75
author_96555,author_96557,2.333333333333333
author_96555,author_96559,1.0
author_96555,author_112773,0.8333333333333333
author_96555,author_132361,1.2
author_96555,author_143078,1.2
author_96555,author_173175,0.5
author_96557,author_96559,1.75
author_96557,author_100011,0.013888888888888888
author_96557,author_105306,0.027777777777777776
author_96557,author_105762,0.029411764705882353
author_96557,author_107894,0.6666666666666666
author_96557,author_112772,0.041666666666666664
author_96557,author_112773,0.3627450980392157
author_96557,author_114164,1.8611111111111112
author_96557,author_114166,0.5
author_96557,author_114233,0.041666666666666664
author_96557,author_121228,0.041666666666666664
author_96557,author_122045,0.041666666666666664
author_96557,author_122051,0.027777777777777776
author_96557,author_124077,0.013888888888888888
author_96557,author_124713,0.04330065359477124
author_96557,author_127017,0.07107843137254902
author_96557,author_127021,0.04330065359477124
author_96557,author_127041,0.07107843137254902
author_96557,author_127083,0.013888888888888888
author_96557,author_128202,0.013888888888888888
author_96557,author_129627,0.029411764705882353
author_96557,author_131860,0.029411764705882353
author_96557,author_131866,0.029411764705882353
author_96557,author_142349,0.029411764705882353
author_96557,author_142488,0.013888888888888888
author_96557,author_142504,0.027777777777777776
author_96557,author_142660,0.6666666666666666
author_96557,author_146221,0.04330065359477124
author_96557,author_146223,0.04330065359477124
author_96557,author_146238,0.04330065359477124
author_96557,author_146248,0.04330065359477124
author_96557,author_148778,0.013888888888888888
author_96557,author_149255,0.027777777777777776
author_96557,author_151048,0.013888888888888888
author_96557,author_154190,0.5
author_96557,author_156928,0.013888888888888888
author_96557,author_158585,0.013888888888888888
author_96557,author_158809,0.027777777777777776
author_96557,author_158861,0.027777777777777776
author_96557,author_166211,0.013888888888888888
author_96557,author_170365,0.013888888888888888
author_96557,author_170395,0.013888888888888888
author_96557,author_171718,0.013888888888888888
author_96557,author_173175,0.013888888888888888
author_96557,author_175796,0.013888888888888888
author_96557,author_181861,0.013888888888888888
author_96557,author_181864,0.013888888888888888
author_96561,author_96562,3.0
author_96562,author_103613,0.5
author_96562,author_107894,0.25
author_96562,author_132280,0.25
author_96562,author_140041,0.25
author_96562,author_153495,0.75
author_96562,author_153496,0.75
author_96562,author_154751,0.5
author_96562,author_154754,0.25
author_96562,author_156236,0.5
author_96562,author_156237,2.5
author_96569,author_96571,0.4
author_96569,author_96572,0.2
author_96571,author_96572,0.2
author_96622,author_96623,1.3333333333333333
author_96643,author_96645,0.5
author_96643,author_135518,0.3333333333333333
author_96645,author_167051,0.75
author_96645,author_199056,0.25
author_96712,author_112824,0.14285714285714285
author_96712,author_112825,0.14285714285714285
author_96712,author_174089,0.3333333333333333
author_96728,author_98262,0.14285714285714285
author_96728,author_98264,0.14285714285714285
author_96750,author_111670,0.25
author_96762,author_104286,0.1
author_96762,author_106522,0.1
author_96762,author_110347,0.1
author_96766,author_96768,0.25
author_96766,author_96769,0.25
author_96766,author_96770,0.25
author_96766,author_137405,2.0
author_96766,author_155502,4.0
author_96766,author_182684,2.0
author_96768,author_96769,0.25
author_96768,author_96770,0.25
author_96768,author_151845,0.5
author_96768,author_173885,0.75
author_96769,author_96770,1.1166666666666667
